Transaction ID,Stage,Entity,Timestamp,RFID ID,GPS Latitude,GPS Longitude,Temperature,Humidity,Route ID,Speed,Delivery Status,Risk Factor,Delay Time,Cost,Disruption Type
TXN_293,Manufacturing,Retailer D,52:52.3,RFID_392,37.83770424,-78.96503711,12.52322225,59.60953922,Route_293,13.54256918,Delivered,Human Error,5.094240927,81.91228615,Equipment Failure
TXN_294,Logistics,Supplier A,52:52.3,RFID_393,38.44732485,-77.41713686,19.37924339,83.56129818,Route_294,11.96620408,Delivered,Human Error,23.6535046,135.2123941,Traffic Jam
TXN_295,Logistics,Retailer D,52:52.3,RFID_394,39.0029335,-79.972471,38.56296154,47.74188378,Route_295,79.70370428,Delivered,Traffic,7.714240761,397.0954144,Weather
TXN_296,Retailer,Carrier B,52:52.3,RFID_395,36.00075122,-79.96167984,-2.004587244,40.74280613,Route_296,22.09900846,Delivered,Traffic,46.95674225,428.647892,Weather
TXN_297,Logistics,Warehouse C,52:52.3,RFID_396,35.83741291,-78.90465595,24.17431034,30.04286199,Route_297,52.09485544,In Transit,Equipment Failure,7.608971233,327.9625638,Weather
TXN_298,Warehouse,Supplier A,52:52.3,RFID_397,35.5228392,-79.81639319,-1.665255984,30.60118654,Route_298,64.53071337,In Transit,Weather,23.3984561,339.9904263,Traffic Jam
TXN_299,Manufacturing,Supplier A,52:52.3,RFID_398,38.18215125,-79.45987123,11.89610178,50.2940039,Route_299,48.55166205,In Transit,Traffic,17.47781073,62.75185267,Traffic Jam
TXN_300,Retailer,Carrier B,52:52.3,RFID_399,38.53237863,-78.30569675,31.17165453,61.69758769,Route_300,12.43959871,In Transit,Traffic,30.69054823,422.8386168,Equipment Failure
TXN_301,Manufacturing,Warehouse C,52:52.3,RFID_400,35.15793072,-75.9870716,14.50625047,25.64307836,Route_301,80.51513523,In Transit,Equipment Failure,6.193747627,404.7238437,Weather
TXN_302,Manufacturing,Retailer D,52:52.3,RFID_401,39.68106123,-77.13975678,39.87320593,85.76980123,Route_302,10.94619021,Delivered,Equipment Failure,20.65518855,166.5658148,Traffic Jam
TXN_303,Warehouse,Warehouse C,52:52.3,RFID_402,35.25985642,-77.43666137,20.15766782,72.85935322,Route_303,78.57009049,Delivered,Traffic,13.18584157,368.904524,Strike
TXN_304,Logistics,Carrier B,52:52.3,RFID_403,37.70648168,-78.53255588,9.452296869,61.06367428,Route_304,90.39740444,In Transit,Traffic,42.61207318,146.6845729,Traffic Jam
TXN_305,Logistics,Carrier B,52:52.3,RFID_404,38.5453026,-75.3412314,4.905009666,77.99070697,Route_305,48.9555929,In Transit,Human Error,1.948114182,68.14857247,Traffic Jam
TXN_306,Manufacturing,Warehouse C,52:52.3,RFID_405,39.35484562,-78.01492479,10.77342404,25.61307298,Route_306,58.19882258,In Transit,Weather,43.85891971,140.5114442,Strike
TXN_307,Retailer,Retailer D,52:52.3,RFID_406,38.57043466,-79.56453617,11.76399732,53.37872144,Route_307,52.92850534,Delivered,Human Error,39.98371865,130.3829945,Weather
TXN_308,Logistics,Retailer D,52:52.3,RFID_407,39.00864042,-76.91466742,-1.907884502,64.10651888,Route_308,45.02877568,Delivered,Traffic,14.28339439,201.9865985,Strike
TXN_309,Retailer,Supplier A,52:52.3,RFID_408,36.69725096,-79.43080803,11.63083897,78.00570343,Route_309,89.86820818,Delivered,Human Error,37.88595142,238.3022737,Weather
TXN_310,Logistics,Retailer D,52:52.3,RFID_409,39.07412557,-78.27388429,15.89073339,74.8428692,Route_310,90.45401596,In Transit,Human Error,1.498250896,278.8425012,Strike
TXN_311,Retailer,Warehouse C,52:52.3,RFID_410,35.40057423,-77.46294031,27.52319885,39.39484748,Route_311,40.22347282,In Transit,Traffic,46.40954641,264.539244,Equipment Failure
TXN_312,Warehouse,Carrier B,52:52.3,RFID_411,39.47408328,-75.62888738,24.55282681,85.86161187,Route_312,65.35627786,In Transit,Equipment Failure,25.27655724,171.8035727,Weather
TXN_313,Retailer,Supplier A,52:52.3,RFID_412,37.73796188,-77.5322671,26.89445449,28.7042089,Route_313,93.42168059,In Transit,Traffic,14.55748925,63.12680086,Traffic Jam
TXN_314,Warehouse,Supplier A,52:52.3,RFID_413,39.08648885,-76.48870617,-4.623634316,81.2593533,Route_314,96.5852649,Delivered,Equipment Failure,17.4039942,322.29573,Equipment Failure
TXN_315,Warehouse,Carrier B,52:52.3,RFID_414,37.26159142,-75.03591581,4.795032981,87.96581747,Route_315,55.80631364,In Transit,Traffic,3.187456966,228.0851734,Weather
TXN_316,Retailer,Retailer D,52:52.3,RFID_415,38.21788848,-79.3425544,24.77579298,32.40074663,Route_316,50.75423248,In Transit,Traffic,47.48877667,184.4024708,Weather
TXN_317,Warehouse,Carrier B,52:52.3,RFID_416,37.6320133,-78.62634237,16.77952157,70.54462449,Route_317,35.08248843,In Transit,Traffic,1.886013367,440.1234693,Weather
TXN_318,Manufacturing,Retailer D,52:52.3,RFID_417,38.65794761,-78.02711962,-4.760893595,22.81998631,Route_318,96.29846859,Delivered,Weather,31.43554191,386.0344885,Strike
TXN_319,Warehouse,Carrier B,52:52.3,RFID_418,35.40814991,-77.89085911,31.20225891,48.37959776,Route_319,22.8532874,Delivered,Equipment Failure,21.25132453,435.9944968,Weather
TXN_320,Logistics,Warehouse C,52:52.3,RFID_419,35.30176042,-77.94489462,29.7764308,56.13983094,Route_320,62.18466184,In Transit,Weather,45.54797847,272.7422576,Traffic Jam
TXN_321,Retailer,Retailer D,52:52.3,RFID_420,36.23551617,-75.46194499,19.67886233,60.64516581,Route_321,35.42952408,Delivered,Traffic,11.80798753,108.9190635,Weather
TXN_322,Manufacturing,Warehouse C,52:52.3,RFID_421,35.7977234,-76.42983678,-2.00915034,85.51560738,Route_322,35.11074613,Delivered,Human Error,25.54016755,363.2996463,Traffic Jam
TXN_323,Retailer,Supplier A,52:52.3,RFID_422,39.35891783,-76.96047393,29.49317723,67.05754811,Route_323,46.44717286,Delivered,Weather,23.15309801,142.733201,Traffic Jam
TXN_324,Logistics,Carrier B,52:52.3,RFID_423,36.09606994,-78.45313641,21.26711145,53.68945659,Route_324,99.89136422,Delivered,Equipment Failure,33.73758931,248.5533511,Traffic Jam
TXN_325,Logistics,Supplier A,52:52.3,RFID_424,39.87932628,-75.88104808,30.18819897,76.67725254,Route_325,14.94696762,Delivered,Traffic,3.264491134,79.25035503,Equipment Failure
TXN_326,Logistics,Supplier A,52:52.3,RFID_425,36.68447896,-75.22469744,28.82861466,86.53729747,Route_326,62.06876364,In Transit,Weather,9.301878241,421.3887811,Traffic Jam
TXN_327,Warehouse,Supplier A,52:52.3,RFID_426,35.91058958,-75.89400859,31.13509324,21.54463041,Route_327,17.43149422,In Transit,Human Error,10.29911136,106.6732885,Strike
TXN_328,Warehouse,Supplier A,52:52.3,RFID_427,38.94849254,-79.99217447,18.31036299,88.77648906,Route_328,23.9068747,In Transit,Weather,35.43123623,456.3938782,Weather
TXN_329,Retailer,Carrier B,52:52.3,RFID_428,38.29353888,-76.81799315,1.314603319,26.02924973,Route_329,49.56066476,Delivered,Equipment Failure,9.078657424,438.903771,Strike
TXN_330,Retailer,Supplier A,52:52.3,RFID_429,37.49097858,-79.74432309,25.2020863,77.00707455,Route_330,55.94141182,Delivered,Weather,27.52760467,259.062244,Equipment Failure
TXN_331,Manufacturing,Carrier B,52:52.3,RFID_430,37.77681775,-78.7119639,22.92132033,39.62343268,Route_331,33.29131675,Delivered,Human Error,10.33170338,384.9656919,Weather
TXN_332,Manufacturing,Carrier B,52:52.3,RFID_431,38.59600889,-79.7023765,28.40139342,29.25257604,Route_332,38.48114178,Delivered,Human Error,41.3579976,328.7502832,Traffic Jam
TXN_333,Retailer,Warehouse C,52:52.3,RFID_432,36.14227371,-76.98102274,2.644645272,50.78989478,Route_333,17.82703182,In Transit,Equipment Failure,45.22490182,411.3840391,Weather
TXN_334,Warehouse,Retailer D,52:52.3,RFID_433,39.98166958,-76.56705043,3.773883996,65.07696056,Route_334,37.28978055,In Transit,Human Error,24.8876628,244.3122954,Equipment Failure
TXN_335,Logistics,Retailer D,52:52.3,RFID_434,39.87396581,-79.42756181,35.06842827,46.66662915,Route_335,96.99025954,In Transit,Traffic,16.91082644,403.6138179,Equipment Failure
TXN_336,Retailer,Carrier B,52:52.3,RFID_435,38.25162843,-78.08080558,28.74900093,23.81957858,Route_336,95.02366435,In Transit,Human Error,11.2347732,258.1055677,Strike
TXN_337,Manufacturing,Warehouse C,52:52.3,RFID_436,35.99771225,-77.71881746,35.87028199,61.96227978,Route_337,40.13904611,In Transit,Traffic,2.389488073,473.4346045,Weather
TXN_338,Warehouse,Carrier B,52:52.3,RFID_437,38.40114121,-78.15473489,29.14218945,83.16822933,Route_338,61.37685427,In Transit,Weather,12.88800366,268.8674454,Weather
TXN_339,Retailer,Carrier B,52:52.3,RFID_438,35.36099204,-79.394875,21.87198877,46.82507562,Route_339,91.8635852,Delivered,Traffic,31.40331744,258.1786724,Weather
TXN_340,Retailer,Carrier B,52:52.3,RFID_439,35.15326251,-77.90526105,24.43597317,35.14329443,Route_340,10.55654404,Delivered,Traffic,25.6136127,403.2823377,Strike
TXN_341,Warehouse,Warehouse C,52:52.3,RFID_440,36.28841444,-76.24410976,35.01075658,50.98041422,Route_341,82.96152133,In Transit,Weather,45.31398136,419.7099613,Equipment Failure
TXN_342,Retailer,Retailer D,52:52.3,RFID_441,37.31311478,-79.64496168,21.04630395,23.38538977,Route_342,95.35325975,Delivered,Human Error,19.0213086,299.5201014,Traffic Jam
TXN_343,Warehouse,Warehouse C,52:52.3,RFID_442,39.34136253,-79.59909993,23.45760959,77.43413091,Route_343,18.21931609,In Transit,Traffic,33.30544043,130.9090161,Weather
TXN_344,Logistics,Supplier A,52:52.3,RFID_443,38.63584535,-78.22614354,2.04145222,77.84385677,Route_344,24.53029174,In Transit,Human Error,23.48749188,260.4912039,Strike
TXN_345,Warehouse,Warehouse C,52:52.3,RFID_444,38.71353261,-75.29137144,16.32645491,61.16003244,Route_345,96.46716725,Delivered,Weather,24.60365836,485.6326263,Strike
TXN_346,Warehouse,Warehouse C,52:52.3,RFID_445,37.12746667,-76.65713677,27.23787004,44.71720223,Route_346,58.37861293,In Transit,Equipment Failure,12.8531671,388.8437869,Traffic Jam
TXN_347,Warehouse,Warehouse C,52:52.3,RFID_446,36.72967496,-76.60665022,7.192421424,75.98483551,Route_347,11.2776971,In Transit,Human Error,21.83763729,415.0231717,Equipment Failure
TXN_348,Retailer,Warehouse C,52:52.3,RFID_447,36.85519381,-78.19040005,4.101438124,58.82809174,Route_348,33.18687989,In Transit,Human Error,22.59767986,64.77147447,Weather
TXN_349,Retailer,Retailer D,52:52.3,RFID_448,39.93824782,-77.03169604,9.12220637,77.8152616,Route_349,50.49493068,Delivered,Equipment Failure,33.91884104,260.5367582,Weather
TXN_350,Warehouse,Supplier A,52:52.3,RFID_449,35.20054596,-79.94934408,5.86752826,64.20211548,Route_350,72.36180199,Delivered,Equipment Failure,45.15071996,340.9795101,Strike
TXN_351,Retailer,Retailer D,52:52.3,RFID_450,39.33515748,-76.81951977,4.671068667,74.90838312,Route_351,75.98443403,Delivered,Weather,15.80742132,423.5147076,Equipment Failure
TXN_352,Manufacturing,Retailer D,52:52.3,RFID_451,37.89337704,-75.43356526,14.11828793,61.89940953,Route_352,99.58793616,Delivered,Human Error,2.025622492,72.17314411,Weather
TXN_353,Manufacturing,Warehouse C,52:52.3,RFID_452,37.1930771,-76.93713266,35.85273312,48.98987478,Route_353,35.87600794,In Transit,Human Error,23.82216602,433.5974985,Traffic Jam
TXN_354,Retailer,Carrier B,52:52.3,RFID_453,38.6262883,-75.63150703,17.8176841,87.05621019,Route_354,58.43980917,Delivered,Weather,26.13414394,296.7804215,Equipment Failure
TXN_355,Retailer,Carrier B,52:52.3,RFID_454,37.43334471,-76.38013472,3.456417137,57.87796774,Route_355,57.99911931,Delivered,Human Error,8.085146454,138.7912868,Equipment Failure
TXN_356,Warehouse,Retailer D,52:52.3,RFID_455,39.36711619,-79.39720792,-1.536274878,62.3562663,Route_356,46.50807335,Delivered,Traffic,36.5023011,192.7648474,Strike
TXN_357,Logistics,Retailer D,52:52.3,RFID_456,39.50350932,-75.48773346,26.32702653,35.43413476,Route_357,25.22457045,In Transit,Traffic,47.27659721,176.8682983,Strike
TXN_358,Retailer,Warehouse C,52:52.3,RFID_457,37.10860463,-79.66778078,12.2259444,63.79555526,Route_358,97.97109069,Delivered,Traffic,45.39718642,288.8865654,Weather
TXN_359,Manufacturing,Retailer D,52:52.3,RFID_458,36.38413899,-77.33016264,31.9823926,60.01253546,Route_359,86.7985468,Delivered,Human Error,9.461089864,73.25855596,Strike
TXN_360,Warehouse,Warehouse C,52:52.3,RFID_459,37.96175164,-79.28931438,24.67798459,32.93868786,Route_360,54.84997255,In Transit,Traffic,42.01743552,121.3412713,Equipment Failure
TXN_361,Retailer,Carrier B,52:52.3,RFID_460,39.56181673,-79.94146695,30.83086527,24.17109681,Route_361,64.29208804,In Transit,Traffic,33.81569455,415.7118695,Weather
TXN_362,Manufacturing,Carrier B,52:52.3,RFID_461,36.05331095,-77.8898287,7.237571774,62.30515238,Route_362,30.45349482,In Transit,Weather,21.78463506,109.6717958,Weather
TXN_363,Manufacturing,Supplier A,52:52.3,RFID_462,38.11483292,-78.52479646,26.15615151,73.45845885,Route_363,58.94083634,In Transit,Weather,25.94932773,155.0283213,Equipment Failure
TXN_364,Logistics,Carrier B,52:52.3,RFID_463,38.1578011,-77.56999753,6.882789311,56.63809596,Route_364,72.54731198,Delivered,Equipment Failure,40.7808084,254.0167725,Weather
TXN_365,Warehouse,Retailer D,52:52.3,RFID_464,38.66556511,-77.11400057,37.25808158,35.87408377,Route_365,56.36503255,In Transit,Equipment Failure,23.0464771,282.7043997,Traffic Jam
TXN_366,Warehouse,Carrier B,52:52.3,RFID_465,35.65783843,-79.78130464,23.63684267,66.65653837,Route_366,99.12566535,Delivered,Equipment Failure,17.91395372,393.6247158,Traffic Jam
TXN_367,Logistics,Warehouse C,52:52.3,RFID_466,38.57912482,-79.38498352,9.603031008,25.60740086,Route_367,65.02074906,Delivered,Equipment Failure,23.67587967,251.299592,Weather
TXN_368,Logistics,Carrier B,52:52.3,RFID_467,39.5451626,-77.20678802,7.128033803,50.92835934,Route_368,43.38763413,Delivered,Weather,27.79823059,405.4390795,Strike
TXN_369,Warehouse,Supplier A,52:52.3,RFID_468,35.89841554,-78.28416323,3.591696328,31.43567309,Route_369,79.49368249,Delivered,Weather,9.075727381,328.2558382,Traffic Jam
TXN_370,Warehouse,Carrier B,52:52.3,RFID_469,36.18771662,-76.35413256,26.25884315,32.91213357,Route_370,25.34162604,Delivered,Weather,43.24357105,100.8948827,Weather
TXN_371,Retailer,Warehouse C,52:52.3,RFID_470,39.85697547,-76.73854176,4.842202585,34.16057644,Route_371,44.60642323,In Transit,Traffic,32.36097354,120.3491473,Traffic Jam
TXN_372,Retailer,Warehouse C,52:52.3,RFID_471,35.90488476,-75.77197819,21.78864697,47.06949399,Route_372,41.22630553,Delivered,Traffic,30.39690803,246.6651765,Strike
TXN_373,Logistics,Retailer D,52:52.3,RFID_472,39.27192547,-76.53753587,6.908576212,23.58051439,Route_373,48.86263856,Delivered,Equipment Failure,4.775818857,228.6002269,Equipment Failure
TXN_374,Retailer,Carrier B,52:52.3,RFID_473,37.46138928,-77.85034461,24.78860252,47.84554087,Route_374,80.36018433,Delivered,Traffic,29.00034903,384.5949213,Weather
TXN_375,Manufacturing,Warehouse C,52:52.3,RFID_474,36.23615537,-76.63516689,31.67228778,55.8195213,Route_375,53.57557289,In Transit,Human Error,5.806111787,311.3317129,Weather
TXN_376,Retailer,Supplier A,52:52.3,RFID_475,39.35374951,-78.62309413,30.01113594,53.83059995,Route_376,81.46130052,Delivered,Weather,3.777488409,224.6598865,Weather
TXN_377,Retailer,Retailer D,52:52.3,RFID_476,37.22652628,-78.46843251,29.23830989,46.79488703,Route_377,61.88400128,Delivered,Equipment Failure,25.31092299,126.8421276,Weather
TXN_378,Manufacturing,Supplier A,52:52.3,RFID_477,37.57408677,-76.0550742,3.447508256,78.74026256,Route_378,40.78624912,In Transit,Equipment Failure,19.33370563,152.076696,Weather
TXN_379,Logistics,Carrier B,52:52.3,RFID_478,36.79616685,-77.76790242,-1.022677386,30.17286847,Route_379,82.89808693,Delivered,Human Error,28.26289297,308.9754583,Weather
TXN_380,Manufacturing,Carrier B,52:52.3,RFID_479,37.96475426,-76.0080983,26.45269728,55.39877206,Route_380,31.44607035,Delivered,Traffic,4.282664067,240.5474622,Strike
TXN_381,Retailer,Carrier B,52:52.3,RFID_480,35.81761936,-75.88788813,11.57562462,24.34289919,Route_381,30.19446818,In Transit,Equipment Failure,20.68718702,281.717379,Equipment Failure
TXN_382,Logistics,Retailer D,52:52.3,RFID_481,36.95540768,-75.71218831,14.45558019,24.98089752,Route_382,55.40526316,Delivered,Traffic,8.389762322,126.8048459,Strike
TXN_383,Retailer,Warehouse C,52:52.3,RFID_482,39.84706161,-75.41682382,-3.598290824,60.17060948,Route_383,33.47643214,Delivered,Traffic,47.38080412,348.3078136,Strike
TXN_384,Manufacturing,Retailer D,52:52.3,RFID_483,36.29066716,-77.8450739,6.680940217,59.62128974,Route_384,10.81783315,Delivered,Human Error,26.9352102,433.6424334,Equipment Failure
TXN_385,Manufacturing,Supplier A,52:52.3,RFID_484,38.28368332,-78.40566591,-3.484561826,81.4623459,Route_385,68.34677746,Delivered,Equipment Failure,32.99696933,166.0727781,Strike
TXN_386,Retailer,Retailer D,52:52.3,RFID_485,36.62595032,-77.08900627,34.56335977,59.0511573,Route_386,55.99844393,Delivered,Traffic,15.62007747,271.1814016,Traffic Jam
TXN_387,Warehouse,Supplier A,52:52.3,RFID_486,38.86736563,-78.14413788,5.952850745,87.18537143,Route_387,50.0966033,In Transit,Traffic,4.547467909,488.9872981,Strike
TXN_388,Warehouse,Retailer D,52:52.3,RFID_487,35.6543683,-76.99462917,20.08017263,23.40863939,Route_388,97.02716632,In Transit,Human Error,46.84180141,199.9587832,Weather
TXN_389,Manufacturing,Warehouse C,52:52.3,RFID_488,39.84910523,-76.47207069,-3.24593057,26.86053793,Route_389,61.40792656,In Transit,Human Error,13.7404337,317.7708552,Traffic Jam
TXN_390,Manufacturing,Supplier A,52:52.3,RFID_489,37.26894771,-76.55797491,25.00813261,23.08461031,Route_390,87.708842,Delivered,Traffic,20.34279289,90.58806509,Traffic Jam
TXN_391,Warehouse,Carrier B,52:52.3,RFID_490,36.18025232,-78.12723556,9.536230559,32.96937952,Route_391,22.55052126,Delivered,Human Error,31.19346824,322.7067511,Equipment Failure
TXN_392,Warehouse,Carrier B,52:52.3,RFID_491,35.36748374,-79.16569899,35.40636341,57.88890777,Route_392,61.22858168,Delivered,Traffic,1.185470289,90.33429799,Strike
TXN_393,Retailer,Retailer D,52:52.3,RFID_492,35.84878953,-77.84735331,34.9653185,65.1900527,Route_393,88.11816641,In Transit,Equipment Failure,38.89243826,481.6559459,Strike
TXN_394,Retailer,Carrier B,52:52.3,RFID_493,37.59886974,-79.28702928,9.638077826,23.19096106,Route_394,62.47951816,Delivered,Weather,25.75575312,372.0481934,Traffic Jam
TXN_395,Warehouse,Supplier A,52:52.3,RFID_494,36.68501588,-75.54951482,35.54324031,86.21796229,Route_395,74.62127603,Delivered,Human Error,13.35442498,404.6719047,Strike
TXN_396,Retailer,Carrier B,52:52.3,RFID_495,39.14441683,-78.2706127,39.82709531,78.95157637,Route_396,43.4839211,Delivered,Weather,2.957183294,366.8469623,Strike
TXN_397,Retailer,Warehouse C,52:52.3,RFID_496,37.15443762,-79.22770126,32.14370489,40.76287375,Route_397,18.32045653,In Transit,Traffic,7.799923943,315.3780662,Equipment Failure
TXN_398,Logistics,Warehouse C,52:52.3,RFID_497,36.24357136,-79.8727612,33.01921065,25.40312712,Route_398,51.21102656,In Transit,Traffic,42.96162522,252.4607515,Traffic Jam
TXN_399,Retailer,Retailer D,52:52.3,RFID_498,38.08572493,-76.77088807,6.205393125,31.89209513,Route_399,45.50314518,Delivered,Traffic,32.92916275,436.2680209,Weather
TXN_400,Manufacturing,Supplier A,52:52.3,RFID_499,38.53388608,-76.81548841,20.95160795,28.88610896,Route_400,88.03541641,Delivered,Weather,11.99528264,480.5760504,Traffic Jam
TXN_401,Retailer,Warehouse C,52:52.3,RFID_500,35.83520954,-78.29697917,-1.973483871,28.62986455,Route_401,31.95957721,Delivered,Traffic,3.148836717,274.5662778,Equipment Failure
TXN_402,Retailer,Warehouse C,52:52.3,RFID_501,35.83809608,-79.64144056,-0.728692843,56.29931821,Route_402,97.00608048,In Transit,Human Error,33.14953499,469.1907721,Equipment Failure
TXN_403,Warehouse,Supplier A,52:52.3,RFID_502,35.18335713,-77.95185553,39.95016754,37.20932097,Route_403,96.23243078,In Transit,Equipment Failure,27.47557085,312.4998095,Equipment Failure
TXN_404,Manufacturing,Carrier B,52:52.3,RFID_503,38.68201008,-78.44391252,9.698766224,45.06978016,Route_404,32.28684788,In Transit,Equipment Failure,19.41693717,292.2728841,Strike
TXN_405,Retailer,Carrier B,52:52.3,RFID_504,38.31902264,-76.6143968,28.66827604,89.26537334,Route_405,41.32467599,Delivered,Human Error,17.45334956,254.5172298,Traffic Jam
TXN_406,Retailer,Retailer D,52:52.3,RFID_505,37.37315438,-76.97110375,31.29992739,67.90199742,Route_406,90.60001668,In Transit,Equipment Failure,10.40708524,144.1794927,Strike
TXN_407,Logistics,Carrier B,52:52.3,RFID_506,39.22085224,-78.17703136,33.6110472,86.42864669,Route_407,96.99599988,Delivered,Weather,32.14134031,51.67384737,Strike
TXN_408,Retailer,Supplier A,52:52.3,RFID_507,39.02835076,-78.91053723,39.89327338,29.97895885,Route_408,49.90951926,Delivered,Traffic,46.59206533,158.6778021,Traffic Jam
TXN_409,Retailer,Warehouse C,52:52.3,RFID_508,37.92677182,-75.05982017,5.867341837,46.74976324,Route_409,38.88973411,In Transit,Traffic,8.4343318,279.3754272,Equipment Failure
TXN_410,Logistics,Carrier B,52:52.3,RFID_509,39.3413564,-77.72999189,-3.184212791,58.83122623,Route_410,57.34846119,Delivered,Traffic,28.66159776,220.9819785,Weather
TXN_411,Warehouse,Retailer D,52:52.3,RFID_510,36.02920605,-76.55862882,13.50361831,25.37306433,Route_411,71.89922857,In Transit,Weather,20.36088268,251.8183526,Weather
TXN_412,Retailer,Carrier B,52:52.3,RFID_511,35.5595981,-79.29723516,0.853630142,20.29312105,Route_412,34.61270638,Delivered,Weather,21.44105864,491.2916988,Traffic Jam
TXN_413,Logistics,Supplier A,52:52.3,RFID_512,36.34874806,-77.5720515,-3.990834988,66.93040337,Route_413,76.28258572,Delivered,Weather,12.19906945,207.6225668,Traffic Jam
TXN_414,Manufacturing,Retailer D,52:52.3,RFID_513,35.28543428,-79.8623164,11.21920722,64.92736618,Route_414,14.64916214,In Transit,Human Error,39.60647403,253.4823227,Equipment Failure
TXN_415,Warehouse,Carrier B,52:52.3,RFID_514,37.65584764,-77.47272441,30.2682213,48.7552167,Route_415,14.43650435,Delivered,Weather,23.292269,110.0819981,Traffic Jam
TXN_416,Manufacturing,Retailer D,52:52.3,RFID_515,39.68302846,-75.17991296,20.47813111,54.27508532,Route_416,44.76589346,Delivered,Equipment Failure,26.08348091,71.5809796,Traffic Jam
TXN_417,Manufacturing,Supplier A,52:52.3,RFID_516,35.1967177,-78.07896644,9.075009514,49.08101004,Route_417,41.81258729,Delivered,Human Error,14.62852381,398.9342816,Equipment Failure
TXN_418,Logistics,Warehouse C,52:52.3,RFID_517,35.61054957,-79.80501994,24.44539025,21.68035314,Route_418,38.40698938,Delivered,Human Error,8.726806352,306.8074288,Equipment Failure
TXN_419,Retailer,Supplier A,52:52.3,RFID_518,37.26099514,-79.84522105,5.440818114,43.47601244,Route_419,54.19177864,Delivered,Human Error,4.123698634,392.3171627,Strike
TXN_420,Logistics,Supplier A,52:52.3,RFID_519,39.66937509,-78.0600662,-4.352834927,32.39575788,Route_420,38.86602241,Delivered,Weather,34.27771876,117.4382595,Traffic Jam
TXN_421,Logistics,Supplier A,52:52.3,RFID_520,36.58078052,-79.19987532,29.39590239,26.88969324,Route_421,27.30321266,Delivered,Human Error,9.419245521,307.322947,Weather
TXN_422,Logistics,Supplier A,52:52.3,RFID_521,37.53617404,-79.88323952,23.06843882,86.97043037,Route_422,37.85225942,Delivered,Weather,33.123617,164.1391135,Traffic Jam
TXN_423,Logistics,Warehouse C,52:52.3,RFID_522,35.2078643,-76.21893193,29.3036181,61.95518075,Route_423,97.74138455,In Transit,Weather,18.73806941,152.6278176,Weather
TXN_424,Warehouse,Warehouse C,52:52.3,RFID_523,35.741716,-77.70738496,-3.247789249,71.0059399,Route_424,47.00020753,In Transit,Human Error,19.95719045,55.18670632,Weather
TXN_425,Retailer,Retailer D,52:52.3,RFID_524,39.93315061,-78.55377614,32.67038325,42.07546203,Route_425,50.02414992,Delivered,Traffic,22.52051981,108.6533256,Weather
TXN_426,Manufacturing,Carrier B,52:52.3,RFID_525,39.82559348,-75.49958408,22.878679,47.52029906,Route_426,61.8890491,Delivered,Traffic,17.65000839,189.1706502,Strike
TXN_427,Manufacturing,Warehouse C,52:52.3,RFID_526,35.0246999,-79.4193052,20.35279078,36.58467957,Route_427,98.50066916,In Transit,Human Error,4.829758907,102.5954423,Equipment Failure
TXN_428,Retailer,Warehouse C,52:52.3,RFID_527,39.75905893,-75.22040586,23.10763217,26.78759697,Route_428,31.74411488,Delivered,Traffic,14.86232688,493.6362982,Equipment Failure
TXN_429,Manufacturing,Carrier B,52:52.3,RFID_528,38.19559969,-78.43016641,33.89949611,32.53221462,Route_429,71.31538995,In Transit,Equipment Failure,31.85924931,188.8846918,Strike
TXN_430,Retailer,Warehouse C,52:52.3,RFID_529,39.33959147,-75.55798164,21.4121428,75.82598317,Route_430,74.43862242,In Transit,Equipment Failure,31.95765127,108.645776,Equipment Failure
TXN_431,Manufacturing,Supplier A,52:52.3,RFID_530,37.27369928,-76.98528562,21.14276709,67.42820636,Route_431,64.65919751,In Transit,Weather,13.73876675,139.5870408,Strike
TXN_432,Logistics,Supplier A,52:52.3,RFID_531,37.57798014,-75.8664632,39.58056207,58.28502132,Route_432,17.97205057,Delivered,Traffic,22.08492607,314.4664528,Traffic Jam
TXN_433,Manufacturing,Carrier B,52:52.3,RFID_532,37.4442329,-75.07993418,29.05285752,53.2562911,Route_433,70.91850482,Delivered,Equipment Failure,9.285466945,78.81958574,Strike
TXN_434,Retailer,Retailer D,52:52.3,RFID_533,38.33432129,-78.55797281,14.90322125,84.57039986,Route_434,15.76852399,Delivered,Human Error,10.09785991,438.0953586,Equipment Failure
TXN_435,Retailer,Retailer D,52:52.3,RFID_534,35.69825627,-75.19432257,26.832865,25.09144634,Route_435,63.65283846,In Transit,Traffic,1.106260244,482.6748557,Equipment Failure
TXN_436,Retailer,Carrier B,52:52.3,RFID_535,35.14986795,-78.05259053,12.51537123,39.64205693,Route_436,76.56230595,In Transit,Equipment Failure,43.0438344,161.0363393,Traffic Jam
TXN_437,Retailer,Carrier B,52:52.3,RFID_536,36.53964971,-78.07244048,5.299395812,44.49564975,Route_437,28.98729016,In Transit,Equipment Failure,10.11391992,252.5428709,Strike
TXN_438,Retailer,Supplier A,52:52.3,RFID_537,38.52340381,-78.29806448,21.85833446,74.76980685,Route_438,85.74598068,Delivered,Human Error,10.92162609,59.96050296,Traffic Jam
TXN_439,Warehouse,Retailer D,52:52.3,RFID_538,36.00926726,-77.29296196,36.76819442,89.47602341,Route_439,12.7318425,In Transit,Weather,13.42086877,338.3196011,Weather
